Date,Open,High,Low,Close,Volume,USD3MTD156N,BAMLH0A0HYM2,T10YIE,UNRATE,VIXCLS,NIKKEI225,NASDAQCOM,MS_Close,MS_Volume,JPM_Close,JPM_Volume,WFC_Close,WFC_Volume,C_Close,C_Volume,BAC_Close,BAC_Volume,BCS_Close,BCS_Volume,HSBC_Close,HSBC_Volume,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,fft3,fft6,fft9,ARIMA
2010-01-15,144.10452638782428,144.2764861996136,141.50788993481964,142.04957580566406,10896300,,,,,,,,25.494220733642578,27908700.0,33.57912063598633,69738500.0,20.969932556152344,47255900.0,31.024620056152344,54017700.0,14.418604850769043,195117100.0,14.080270767211914,1674000.0,33.2547721862793,4772500.0,146.6802716936384,,146.95323743754102,146.3044585163885,-0.6487789211525126,,,,143.06497762384453,-0.019699908597326954,165.12907982010992,164.12250245706824,156.21375985073212,168.3667630226455
2010-01-19,141.8775737493446,143.93252390966163,140.92318190218623,143.46823120117188,7705300,,,,,,,,26.148784637451172,16979500.0,33.271602630615234,41731500.0,21.119285583496094,40815800.0,32.11320877075195,80789300.0,14.471809387207031,181616500.0,14.267555236816406,2726600.0,33.29522705078125,4502900.0,145.35247584751673,,146.52504951021058,145.800186610679,-0.7248628995315869,,,,143.33381384792554,0.00998704422355079,164.95381823697394,163.79017050733165,155.6337553672249,168.92182535231638
2010-01-20,142.55685034114464,144.60319423982037,141.28433209293652,144.2678680419922,8893900,,,,,,,,25.704010009765625,21198800.0,33.36385726928711,39934400.0,20.775768280029297,75712300.0,31.387495040893555,47944900.0,14.62256145477295,288741100.0,13.719599723815918,2373200.0,32.38222885131836,4798500.0,144.55162266322546,,146.26062110834465,145.5341178951647,-0.7265032131799387,,,,143.95651703454527,0.005573616082985344,164.7785039713548,163.45827380052808,155.05665178844865,168.86204349340798
2010-01-21,145.55762682903216,147.02791171888694,134.79278566281238,138.31800842285156,51738300,,,,,,,,24.621479034423828,56774400.0,31.165225982666016,137547700.0,20.910188674926758,90151500.0,29.663898468017578,95968000.0,13.718071937561035,551285500.0,12.637569427490234,4400300.0,31.631038665771484,3767800.0,143.23856462751115,,145.36857118058467,144.30544484947458,-1.0631263311100838,,,,140.19751050750125,-0.04124175188759838,164.60313777725978,163.12684071765332,154.48254768466433,169.35509224010414
2010-01-22,136.44359974985966,137.35499858025537,130.90640709761428,132.51425170898438,30175600,,,,,,,,23.329139709472656,46713700.0,30.104341506958008,106634900.0,20.35755729675293,69506900.0,29.482467651367188,65474100.0,13.21261978149414,369620800.0,11.860725402832031,5276600.0,30.937631607055664,3821600.0,141.55578831263952,,143.97804868583535,142.33021814026029,-1.6478305455750615,,,,135.07533761818362,-0.04195951619057836,164.4277204121314,162.79589955026879,153.91154078492872,169.36330430988153
2010-01-25,134.24245379619956,136.10824429016083,132.840956016623,133.253662109375,17877000,,,,,,,,23.278785705566406,21100900.0,30.14279556274414,56572200.0,20.656280517578125,48319700.0,29.301036834716797,49752400.0,13.283561706542969,262351600.0,12.498844146728516,3605400.0,31.723506927490234,2591400.0,139.82511029924666,,142.85618975120482,140.8302456915522,-2.0259440596526304,,,,133.8608872507655,0.0055798556823492,164.25225263690703,162.46547849614225,153.34372795199312,169.7141395401618
2010-01-26,133.1935276558298,134.56062607553827,129.5737120698861,129.72848510742188,15985900,,,,,,,,22.934724807739258,24376400.0,29.55084991455078,52975300.0,20.155929565429688,66590800.0,28.5753173828125,45890200.0,13.097345352172852,212380600.0,12.200592994689941,2019000.0,31.24966049194336,1195500.0,137.6571546282087,,141.52361308733364,139.01629256715776,-2.507320520175881,,,,131.10595246720354,-0.026454635063309917,164.07673521607762,162.13560565490081,152.7792051574637,169.81042441360083
2010-01-27,129.6166765571821,131.49106067362496,127.4843461818612,130.26153564453125,19899000,,,,,,,,23.49800682067871,31041900.0,30.235034942626953,66314300.0,21.059545516967773,63074200.0,29.02889633178711,55891300.0,13.469780921936035,258716200.0,12.318504333496094,3268500.0,31.31900978088379,1783400.0,135.973148890904,,140.41093969160252,137.59935179800203,-2.811587893600489,,,,130.54300791730228,0.004108970644866261,163.90116891774647,161.80630902369555,152.21806745723126,134.56950150822053
2010-01-28,132.60886971834694,133.4428888395696,128.9288735033362,131.80064392089844,16160700,,,,,,,,23.11127471923828,25480700.0,30.350353240966797,65047400.0,21.246244430541992,62109300.0,29.39175796508789,51294200.0,13.629395484924316,232729500.0,12.006383895874023,3616900.0,31.14565658569336,2798000.0,134.3063507080078,,139.58078258925826,136.66829223674466,-2.9124903525136006,,,,131.38143192042108,0.011815523813316853,163.7255545136874,161.47761649287918,151.66040896717817,134.48321709342443
2010-01-29,132.78941974324428,133.16773927158093,127.08885973698834,127.87129211425781,18502800,,,,,,,,22.514373779296875,21166100.0,29.935213088989258,53649000.0,21.231311798095703,88783700.0,30.11747932434082,67942900.0,13.460908889770508,175135300.0,11.867661476135254,2932400.0,30.92030143737793,3087900.0,131.96398271833147,,138.47648863641342,135.26524150562506,-3.211247130788365,8.00519323367755,,,129.0413387156411,-0.029812842257423755,163.54989277940243,161.14955584169647,151.10632283916829,134.16057206214498
2010-02-01,128.81706401280124,133.48583774067492,128.2925780708038,131.6630401611328,12980800,,,,,,,,23.17012596130371,19559900.0,30.465667724609375,37408200.0,21.604707717895508,45240000.0,30.29891014099121,23577600.0,13.673731803894043,159503300.0,12.505782127380371,2177400.0,31.538576126098633,1482500.0,131.01327296665735,141.19876389276413,137.84667206813586,134.6939448041671,-3.1527272639687567,8.260531402950804,157.71982669866574,124.67770108686253,130.78913967946934,0.02965284845551519,163.37418449417905,160.82215473398864,150.55590123732844,134.1592762109469
2010-02-02,132.11009990787213,135.42038113914919,132.11009990787213,134.9388885498047,17246600,,,,,,,,23.59048843383789,20992500.0,31.172914505004883,45968500.0,21.500154495239258,50306600.0,30.93391227722168,33280800.0,13.83335018157959,171404800.0,12.908075332641602,2262400.0,31.68882179260254,2692800.0,131.35964965820312,140.71153767903647,137.58273129716915,134.73260836967683,-2.850122927492322,8.15155397921473,157.01464563746592,124.408429720607,133.55563892644773,0.024880546466668374,163.19843044114705,160.49544071391156,150.00923531462664,134.08544980764478
2010-02-03,135.78152010630689,137.51834415592822,135.08507443087956,135.18824768066406,16785200,,,,,,,,23.44756507873535,18498800.0,30.97304344177246,37373300.0,21.051298141479492,44597600.0,30.571060180664062,27200500.0,13.771272659301758,130861600.0,13.060669898986816,2036500.0,31.43457794189453,1430600.0,131.63601902553015,140.06258138020834,137.36895231170664,134.80424295942885,-2.564709352277788,7.7844746040688255,155.63153058834598,124.49363217207069,134.6440447626035,0.0018479411942640134,163.02263140733504,160.16944120166931,149.46641518975503,134.0240901639478
2010-02-04,133.50306721075896,134.18231319435262,129.35876538777217,129.5565185546875,18895000,,,,,,,,22.388263702392578,29785300.0,29.481658935546875,57211800.0,20.243358612060547,68235300.0,28.847461700439453,45029900.0,13.079607963562012,252558700.0,11.805235862731934,5809800.0,29.926406860351562,4806300.0,131.61145237513952,139.0201619466146,136.68190691040624,133.98197985106745,-2.6999270593387905,7.686924818709934,154.39401158403447,123.64631230919473,131.2523606239808,-0.04165842240428763,162.84678818372626,159.8441834892624,148.92752992432304,133.89857443800074
2010-02-05,129.67687556934402,132.8065912900787,128.00023137063175,132.54864501953125,18759200,,,,,,,,22.917917251586914,25551300.0,29.443220138549805,75224100.0,20.512672424316406,68479000.0,29.2103214263916,46750100.0,13.30129623413086,297683300.0,11.867661476135254,4807900.0,29.68949317932129,5637200.0,131.9381822858538,138.19720095679872,136.3233893849996,133.75802815237023,-2.565361232629357,7.009108244788008,152.21541744637474,124.1789844672227,132.11655022101544,0.023095144097907694,162.67090156531404,159.5196947362522,148.39266750036703,133.8447881479946
2010-02-08,132.643220669441,132.92696024606408,129.67687145156992,129.91761779785156,10257300,,,,,,,,22.36304473876953,14517500.0,28.981969833374023,58321000.0,19.772062301635742,43425800.0,28.5753173828125,25620300.0,12.840182304382324,208207300.0,11.402941703796387,3743900.0,29.071205139160156,4005600.0,131.66917855398995,137.10933503650483,135.77470464075503,133.15941853504134,-2.615286105713693,6.556041732740367,150.22141850198557,123.9972515710241,130.65059527223895,-0.019849521821154847,162.49497235115697,159.19600196554137,147.86191479818342,133.7539784089599
2010-02-09,131.29330037993878,132.00694597193902,128.67087094420083,131.1127471923828,14017300,,,,,,,,22.808618545532227,19517300.0,29.512401580810547,45173500.0,19.98151969909668,46845300.0,28.847461700439453,49883800.0,12.831316947937012,251522100.0,11.923147201538086,3164600.0,29.729942321777344,4167200.0,132.13224356515067,136.21594964890252,135.37995729514918,132.84104602478067,-2.5389112703685157,6.113304387049078,148.4425584230007,123.98934087480437,130.9586965523349,0.009199132610258065,162.31900134443325,158.87313205917133,147.33535757448936,133.6835519215546
2010-02-10,131.35351750346115,133.57183462198395,130.48509875817473,132.09295654296875,10555300,,,,,,,,23.128089904785156,13858300.0,29.881418228149414,39331800.0,20.3331298828125,42104800.0,29.02889633178711,25499600.0,13.0086669921875,175741800.0,12.075743675231934,2174600.0,29.787731170654297,2256400.0,132.19366019112724,135.48183259509858,135.10455257176912,132.7248746971787,-2.3796778745904135,5.806551781096214,147.09493615729102,123.86872903290615,131.71486987942416,0.007476079722040119,162.1429893524948,158.55111175413734,146.813080440919,133.58989106064018
2010-02-11,132.75501273431507,133.54605158886648,130.90642155303664,132.45408630371094,11163400,,,,,,,,22.800216674804688,18823500.0,29.996732711791992,33830600.0,20.25832176208496,35821600.0,29.119604110717773,23685200.0,12.973196029663086,141086300.0,11.853787422180176,2627200.0,29.97262954711914,5998800.0,131.83868844168526,134.9180421375093,134.8846165494501,132.68288443844764,-2.201732111002457,5.2930381384284075,145.50411841436613,124.33196586065249,132.20768082894867,0.0027339062596021257,161.96693718692094,158.22996763822076,146.29516684285826,133.51746368250758
2010-02-12,131.00954081260164,132.84094443909154,129.95197580223052,132.35084533691406,10293200,,,,,,,,22.83384132385254,16628700.0,29.942907333374023,38051100.0,20.108699798583984,45333600.0,28.847461700439453,18926900.0,12.813582420349121,162819300.0,11.569408416748047,3784000.0,29.475685119628906,3620400.0,131.433345249721,134.29815819149925,134.67621988870923,132.63145900180248,-2.0447608869067437,4.691416926935631,143.68099204537052,124.915324337628,132.3031238342589,-0.0007794472007466302,161.7908456635713,157.9097261458405,145.78169903862508,133.430732370837
2010-02-16,133.52882924046372,135.6267729812392,132.92696336065737,135.3344268798828,11497100,,,,,,,,23.38871192932129,15765300.0,30.803911209106445,46425300.0,20.4902286529541,36097500.0,30.026762008666992,33228500.0,13.443175315856934,205493300.0,13.199386596679688,7140600.0,30.35979461669922,3542000.0,132.2587607247489,133.8424559093657,134.72991695389211,133.0496569513431,-1.680260002549005,4.290694222251019,142.42384435386774,125.26106746486366,134.3239925313415,0.022542973075643902,161.61471560263848,157.59041355392287,145.2727580789997,133.35413400683942
2010-02-17,135.85031598968038,136.0136823928693,133.96732533345755,135.21405029296875,10070000,,,,,,,,23.02720069885254,16590200.0,30.78085708618164,34644100.0,20.445344924926758,50109700.0,30.93391227722168,57569000.0,13.886552810668945,261541900.0,13.227133750915527,3886400.0,30.850955963134766,4082900.0,132.63953290666853,133.51695469447546,134.76911867075552,133.38423597089772,-1.3848826998577977,3.6189262880895745,140.7548072706546,126.27910211829631,134.91736437242633,-0.0008894749820080872,161.4385478287002,157.2720559777914,144.7684237871096,133.26880837732566
2010-02-18,133.79538629741913,134.63799863866726,133.16772702116143,133.8985595703125,10991100,,,,,,,,22.917917251586914,12147400.0,31.0653018951416,31809500.0,20.45282554626465,30287900.0,31.115341186523438,28868700.0,14.081640243530273,242140300.0,13.4282808303833,3454400.0,30.983854293823242,1666300.0,133.20823887416296,133.0612560453869,134.69910989392648,133.46368323673613,-1.2354266571903452,2.4889703333095503,138.039196712006,128.0833153787678,134.2381611710171,-0.00972894991168427,161.26234317077075,156.95467936707587,144.2687747386739,133.19078550639313
2010-02-19,132.84959173966112,134.990529057355,132.83240494010124,134.2854766845703,8693000,,,,,,,,23.044023513793945,12358500.0,30.773160934448242,40290200.0,20.475271224975586,32174300.0,31.024620056152344,27822200.0,14.081640243530273,216078200.0,13.40747356414795,1634100.0,30.787391662597656,1549800.0,133.66148594447546,132.58590407598587,134.66605596238972,133.59054612159304,-1.075509840796684,2.1304508570367644,136.8468057900594,128.32500236191234,134.26970484671924,0.0028896286524624504,161.0861024623521,156.63830950164285,143.77388824261158,133.10729232806543
2010-02-22,135.1624800162806,135.8245391073073,134.15650128091698,134.74118041992188,7375500,,,,,,,,23.296236038208008,14503100.0,31.403541564941406,43898900.0,20.95404815673828,41852200.0,31.387495040893555,23360600.0,14.374262809753418,173773200.0,13.691853523254395,3801900.0,31.203433990478516,1685900.0,134.03980364118303,132.4155789329892,134.67202441026436,133.76807965257285,-0.9039447576915052,2.199356562461307,136.8142920579118,128.0168658080666,134.584021895521,0.003393544459182163,160.9098265414845,156.3229719875463,143.28384032201745,151.54652459054577
2010-02-23,134.82718487243264,137.75055500241893,134.0533589343255,134.73260498046875,15696000,,,,,,,,22.825437545776367,20896400.0,30.657854080200195,52233100.0,20.415422439575195,38755100.0,30.38962173461914,28291700.0,14.134847640991211,210478400.0,13.164708137512207,3954000.0,31.134098052978516,1953500.0,134.3653063092913,132.5212148030599,134.67681165935647,133.91683177735482,-0.7599798820016588,2.2533912726005414,137.02799734826098,128.01443225785883,134.68307728548618,-6.364379046108759e-05,160.73351625079653,156.0086922530009,142.79870569551088,151.88098606247524
2010-02-24,135.28284494137125,136.9250893501209,134.87873216812517,136.13406372070312,8361500,,,,,,,,23.397123336791992,17933600.0,31.403541564941406,44645000.0,20.692216873168945,35782300.0,31.296775817871094,29262200.0,14.480677604675293,191571600.0,13.372514724731445,2308400.0,31.91417694091797,2686900.0,134.905766078404,132.6583767845517,134.79140078960606,134.25865138870859,-0.5327494008974725,2.2958614193639515,137.2500996232796,128.06665394582382,135.6504015756308,0.010401778696682573,160.5571724375544,155.69549554437583,142.31855775895932,151.21944942703848
2010-02-25,134.32848209262198,134.50904846191406,132.68625044665833,134.50904846191406,10519900,,,,,,,,23.32145881652832,15301300.0,31.242107391357422,46718100.0,20.527637481689453,34185600.0,30.752487182617188,25996900.0,14.675760269165039,287325100.0,13.253990173339844,2226600.0,31.717723846435547,2240100.0,134.78785487583704,132.88602265857514,134.7692991549847,134.29724155383605,-0.4720576011486628,2.2440823723804315,137.374187403336,128.39785791381428,134.88949949981964,-0.011936874683495802,160.38079595371113,155.38340692221286,141.84346856758143,151.72163931846688
2010-02-26,134.6554808959288,135.28456053165746,133.79374093925654,134.73304748535156,7812700,,,,,,,,23.69136619567871,18672100.0,32.26453399658203,67699100.0,20.45282554626465,50819700.0,30.843196868896484,17855700.0,14.773308753967285,343669400.0,13.365544319152832,1852700.0,31.735055923461914,1569800.0,134.7191401890346,133.0989517938523,134.7664733665497,134.36438805707857,-0.40208530947111853,2.2561740653773485,137.611299924607,128.5866036630976,134.78519815684092,0.001665308215312633,160.2043876559549,155.0724512572664,141.37350881843363,151.50125287977687
2010-03-01,134.8709383996943,136.4048347267023,134.57794992130184,134.89678955078125,6522800,,,,,,,,23.69978141784668,9220800.0,32.156925201416016,34606800.0,20.460302352905273,34311000.0,30.752487182617188,15568600.0,14.817644119262695,170931100.0,13.12849235534668,3853900.0,29.80507469177246,7656300.0,134.8617444719587,133.2463873000372,134.77659219641617,134.44639874384032,-0.3301934525758554,1.9089800962827634,137.06434749260274,129.4284271074717,134.85959241946782,0.0012153073687990457,160.02794840575694,154.76265322656812,140.90874783328107,151.76469975526103
2010-03-02,135.44830076350706,137.66297910194697,135.21564040703214,136.80123901367188,11986400,,,,,,,,24.12854766845703,13052300.0,31.99549102783203,33891600.0,20.849313735961914,45592200.0,30.843196868896484,16428000.0,14.59595775604248,183048600.0,13.414347648620605,2172900.0,30.203781127929688,3214600.0,135.22113909040178,133.67162286667596,134.93324267136455,134.80906639337084,-0.12417627799371189,1.9906094350028898,137.65284173668175,129.69040399667017,136.15402348227053,0.014117826445185333,159.85147906941896,154.45403730951477,140.44925354185844,151.6183035807332
2010-03-03,137.05117138758237,137.40448806601174,135.49142355002024,135.91368103027344,10006000,,,,,,,,23.809078216552734,17662800.0,31.926288604736328,27562500.0,21.09617805480957,35902200.0,30.843196868896484,16364900.0,14.52497386932373,154950200.0,13.700203895568848,4348300.0,30.394458770751953,2257000.0,135.38863917759485,133.87403433663505,135.0088515726878,134.97915970838898,-0.029691864298825976,2.0321825042144512,137.93839934506394,129.80966932820616,135.99379518093914,-0.006487938192648479,159.67498051811984,154.14662778398164,139.9950924655216,151.8408460514164
2010-03-04,136.37036119430962,141.19611067315174,136.24971811479406,140.98928833007812,15439500,,,,,,,,24.548904418945312,20645400.0,32.22610092163086,25450700.0,21.26824188232422,30891500.0,31.115341186523438,31935600.0,14.551590919494629,157746500.0,13.958175659179688,4298400.0,30.249996185302734,2419600.0,136.28245108468192,134.16214861188615,135.46864824416681,135.90449734085635,0.4358490966895374,2.5782527149692185,139.3186540418246,129.0056431819477,139.3241239470318,0.03734434430242639,159.49845362796185,153.84044872246096,139.54632970129333,151.7828152223788
2010-03-05,142.2819242369445,144.9877879254581,142.1871322894537,144.0657196044922,12226700,,,,,,,,24.725454330444336,18016100.0,32.91029357910156,34790800.0,21.806869506835938,40554100.0,31.750356674194336,31907900.0,14.817785263061523,172469000.0,14.460165023803711,2563900.0,30.989641189575195,2210400.0,137.41554478236608,134.5848853701637,136.1277691129951,137.16087703028134,1.0331079172862303,3.196479859716586,140.97784508959688,128.19192565073052,142.48518771867205,0.02182031919482874,159.32189928001645,153.53552398822595,139.10302890630544,151.92549139629662
2010-03-08,144.6689373807944,147.09042504472527,144.30700810371573,146.35794067382812,9344500,,,,,,,,24.86837387084961,11056900.0,32.74117660522461,28524900.0,21.612369537353516,31311900.0,32.294647216796875,45986400.0,14.853264808654785,127705100.0,14.453193664550781,2060100.0,30.741168975830078,2031200.0,139.10824366978235,135.38495309012276,136.9100673438872,138.5765793689366,1.6665120250493999,4.053017654660429,143.4909883994436,127.2789177808019,145.06702302210942,0.015910940337707347,159.1453183603694,153.2318772315214,138.66525228263902,151.9041114671737
2010-03-09,145.82369199246506,148.39167435847838,144.7723677934644,145.50485229492188,12958700,,,,,,,,24.422794342041016,20072800.0,32.6104850769043,37107100.0,21.6796932220459,31292400.0,34.653236389160156,110631100.0,14.906509399414062,167779500.0,14.481078147888184,2020700.0,30.452245712280273,2352800.0,140.6470729282924,136.00191534133185,137.56573729334434,139.64295794556767,2.077220652223332,4.401337003351879,144.80458934803562,127.1992413346281,145.35890920398438,-0.0058287809665718004,158.96871176016515,152.92953188578122,138.2330605625654,152.01799827937884
2010-03-10,146.71988736856068,148.51230863148095,145.5220689703967,148.16761779785156,13107200,,,,,,,,25.19625473022461,29179500.0,33.00254440307617,40903700.0,22.12106704711914,42568300.0,35.923255920410156,121205000.0,15.18156909942627,222932200.0,14.411360740661621,2657500.0,30.481142044067383,2238000.0,142.54290553501673,136.87096296037947,138.37273665421844,140.95495464209455,2.5822179878761062,4.959009932462117,146.78898282530372,126.95294309545524,147.23138159989583,0.01830018353980778,158.79208037565115,152.62851116387327,137.80651299418892,152.0270729790493
2010-03-11,147.702265970418,149.5722537876648,147.44375442804474,149.52053833007812,8910600,,,,,,,,25.2382869720459,14993600.0,33.194740295410156,30119600.0,22.263202667236328,32127400.0,37.918983459472656,120029900.0,15.190442085266113,145079600.0,14.592636108398438,1706800.0,30.382896423339844,3558900.0,144.35994829450334,137.74752444312685,139.21955944590707,142.27317081278125,3.053611366874179,5.5212747118567655,148.79007386684037,126.70497501941333,148.75748608668403,0.00913101359348567,158.6154251082208,152.32883805437226,137.3856673274937,152.1166444156674
2010-03-12,150.81312653350187,151.95924241677966,149.94277378715265,150.77005004882812,10216900,,,,,,,,25.145809173583984,19440400.0,33.17168045043945,31367300.0,22.165950775146484,36671500.0,36.013973236083984,127975900.0,14.950871467590332,171456700.0,14.857573509216309,2342700.0,29.97262954711914,5258600.0,146.48228672572546,138.6369098481678,140.09531735573862,143.5807473241226,3.4854299683839827,6.042133153232047,150.72117615463188,126.5526435417037,150.09919539478008,0.00835678986114674,158.43874686445665,152.03053531786108,136.97057980079515,152.14247009824905
2010-03-15,149.89966419254276,150.97683914815042,146.82325935686356,149.53773498535156,13958600,,,,,,,,24.918819427490234,17780600.0,33.11017608642578,29142000.0,22.360462188720703,26911900.0,35.28825378417969,63482900.0,14.950871467590332,120308200.0,14.780881881713867,1686600.0,29.961076736450195,2262900.0,147.70349339076452,139.45041692824591,140.80999347147954,144.49742307805556,3.6874296065760177,6.272570446128851,151.99555782050362,126.90527603598821,149.72488845516105,-0.008173473863525738,158.26204655617252,151.7336254832614,136.5613051275981,152.21936455006883
2010-03-16,150.2271193044849,152.02815255120342,149.56357589549637,151.8299560546875,11687700,,,,,,,,25.482093811035156,16673100.0,33.240867614746094,28553800.0,22.65221405029297,40201400.0,36.73968505859375,54320500.0,15.110586166381836,107411800.0,15.254982948303223,1940000.0,30.157543182373047,6298800.0,148.8126700265067,140.37799362909226,141.64272671449476,145.62573015776815,3.9830034432733896,6.72212776373289,153.82224915655803,126.93373810162647,151.12826685484535,0.015328713314806341,158.0853251004552,151.43813084419398,136.15789648386286,152.25617596314936
2010-03-17,152.40738787037805,153.28636664594012,151.29574868440417,152.21780395507812,10138600,,,,,,,,25.456880569458008,18425700.0,33.66366195678711,32918800.0,22.854198455810547,33176200.0,36.73968505859375,68063500.0,15.323531150817871,134463900.0,15.317737579345703,2103300.0,30.90433120727539,6591200.0,149.64979335239954,141.18196396600632,142.44065144803386,146.6400665745289,4.19941512649504,7.067477369335679,155.31691870467768,127.04700922733497,151.8546249216672,0.002554488656052234,157.90858341970545,151.14407345536858,135.76040549567887,153.5433196414383
2010-03-18,151.83858125478145,153.17428084840074,151.37324745300165,152.91575622558594,6883500,,,,,,,,25.28873634338379,16285100.0,33.54834747314453,26012000.0,22.659696578979492,33984900.0,36.46754837036133,35021500.0,15.154947280883789,123986800.0,15.143425941467285,2936400.0,30.449256896972656,1956100.0,150.70849391392298,142.02490234375,143.22994429447726,147.60569520929127,4.375750914814006,7.270116935748452,156.5651362152469,127.48466847225309,152.56204579094637,0.004585220995001249,157.73182244167836,150.85147512900565,135.3688822273482,153.44388214166648
